"fips","SCC","Pollutant","Emissions","type","year"
"24510","2201070230","PM25-PRI",0.0806734,"ON-ROAD",2008
"24510","2201070270","PM25-PRI",1.14159,"ON-ROAD",2008
"24510","2230074170","PM25-PRI",0.000231082,"ON-ROAD",2008
"24510","2201080250","PM25-PRI",0.00471359,"ON-ROAD",2008
"24510","2230071290","PM25-PRI",0.00685699,"ON-ROAD",2008
"24510","2230073310","PM25-PRI",0.0155458,"ON-ROAD",2008
"24510","2230001330","PM25-PRI",0.000834846,"ON-ROAD",2008
"24510","2230074290","PM25-PRI",0.102059,"ON-ROAD",2008
"24510","2230074310","PM25-PRI",1.69532,"ON-ROAD",2008
"24510","2230060230","PM25-PRI",0.419124,"ON-ROAD",2008
"24510","2230074190","PM25-PRI",0.00779354,"ON-ROAD",2008
"24510","2230071330","PM25-PRI",0.13813,"ON-ROAD",2008
"24510","2230060170","PM25-PRI",0.000419485,"ON-ROAD",2008
"24510","2230073330","PM25-PRI",0.409164,"ON-ROAD",2008
"24510","2201040270","PM25-PRI",0.830592,"ON-ROAD",2008
"24510","2230073190","PM25-PRI",4.04511e-05,"ON-ROAD",2008
"24510","2201020290","PM25-PRI",0.439363,"ON-ROAD",2008
"24510","2201070310","PM25-PRI",0.0348982,"ON-ROAD",2008
"24510","2201040170","PM25-PRI",0.000594206,"ON-ROAD",2008
"24510","2201080310","PM25-PRI",0.00744762,"ON-ROAD",2008
"24510","2201001250","PM25-PRI",0.324528,"ON-ROAD",2008
"24510","2230075190","PM25-PRI",4.21363e-05,"ON-ROAD",2008
"24510","2201080250","PM25-PRI",0.000885849,"ON-ROAD",2008
"24510","2201020230","PM25-PRI",1.33182,"ON-ROAD",2008
"24510","2230072230","PM25-PRI",0.513235,"ON-ROAD",2008
"24510","2230075270","PM25-PRI",0.00707226,"ON-ROAD",2008
"24510","2201020170","PM25-PRI",0.0012721,"ON-ROAD",2008
"24510","2230074270","PM25-PRI",0.201464,"ON-ROAD",2008
"24510","2230001250","PM25-PRI",0.000166256,"ON-ROAD",2008
"24510","2201001230","PM25-PRI",3.19042,"ON-ROAD",2008
"24510","2201070190","PM25-PRI",0.00125795,"ON-ROAD",2008
"24510","2230073250","PM25-PRI",0.00724381,"ON-ROAD",2008
"24510","2230060270","PM25-PRI",0.014025,"ON-ROAD",2008
"24510","2230001190","PM25-PRI",5.59034e-05,"ON-ROAD",2008
"24510","2230060330","PM25-PRI",0.102681,"ON-ROAD",2008
"24510","2230074170","PM25-PRI",0.000389944,"ON-ROAD",2008
"24510","2230072250","PM25-PRI",0.041797,"ON-ROAD",2008
"24510","2230060330","PM25-PRI",0.0029511,"ON-ROAD",2008
"24510","2201070230","PM25-PRI",0.199125,"ON-ROAD",2008
"24510","2230072230","PM25-PRI",0.0217874,"ON-ROAD",2008
"24510","2201070270","PM25-PRI",0.139964,"ON-ROAD",2008
"24510","2230071250","PM25-PRI",0.00156965,"ON-ROAD",2008
"24510","2201080230","PM25-PRI",0.00683876,"ON-ROAD",2008
"24510","2230060170","PM25-PRI",1.20616e-05,"ON-ROAD",2008
"24510","2230001310","PM25-PRI",0.0206617,"ON-ROAD",2008
"24510","2201040230","PM25-PRI",0.267575,"ON-ROAD",2008
"24510","2230071250","PM25-PRI",0.00419092,"ON-ROAD",2008
"24510","2230071190","PM25-PRI",0.000619955,"ON-ROAD",2008
"24510","2230071290","PM25-PRI",0.27696,"ON-ROAD",2008
"24510","2201040330","PM25-PRI",0.160477,"ON-ROAD",2008
"24510","2201070250","PM25-PRI",0.00657162,"ON-ROAD",2008
"24510","2230073330","PM25-PRI",0.0157819,"ON-ROAD",2008
"24510","2201020330","PM25-PRI",0.346587,"ON-ROAD",2008
"24510","2201001290","PM25-PRI",2.30741,"ON-ROAD",2008
"24510","2201070330","PM25-PRI",0.28663,"ON-ROAD",2008
"24510","2201001170","PM25-PRI",0.00239655,"ON-ROAD",2008
"24510","2230074250","PM25-PRI",0.039423,"ON-ROAD",2008
"24510","2230075230","PM25-PRI",0.00888297,"ON-ROAD",2008
"24510","2230071330","PM25-PRI",0.00341995,"ON-ROAD",2008
"24510","2201080250","PM25-PRI",0.0126585,"ON-ROAD",2008
"24510","2230001230","PM25-PRI",0.00127937,"ON-ROAD",2008
"24510","2201020310","PM25-PRI",0.315185,"ON-ROAD",2008
"24510","2201040190","PM25-PRI",0.000254865,"ON-ROAD",2008
"24510","2230001170","PM25-PRI",5.59026e-05,"ON-ROAD",2008
"24510","2230075310","PM25-PRI",0.00243242,"ON-ROAD",2008
"24510","2201040310","PM25-PRI",0.166075,"ON-ROAD",2008
"24510","2230071330","PM25-PRI",0.00913116,"ON-ROAD",2008
"24510","2201040190","PM25-PRI",0.000594509,"ON-ROAD",2008
"24510","2201020330","PM25-PRI",0.39704,"ON-ROAD",2008
"24510","2201080270","PM25-PRI",0.0416595,"ON-ROAD",2008
"24510","2230060190","PM25-PRI",3.21767e-05,"ON-ROAD",2008
"24510","2201070290","PM25-PRI",0.578781,"ON-ROAD",2008
"24510","2230060190","PM25-PRI",1.20616e-05,"ON-ROAD",2008
"24510","2230072310","PM25-PRI",0.0897336,"ON-ROAD",2008
"24510","2201020190","PM25-PRI",0.00154274,"ON-ROAD",2008
"24510","2230060290","PM25-PRI",0.00871298,"ON-ROAD",2008
"24510","2230075330","PM25-PRI",0.00317588,"ON-ROAD",2008
"24510","2230074310","PM25-PRI",0.0846127,"ON-ROAD",2008
"24510","2230001290","PM25-PRI",0.0641888,"ON-ROAD",2008
"24510","2230073270","PM25-PRI",0.0624595,"ON-ROAD",2008
"24510","2201020310","PM25-PRI",0.141419,"ON-ROAD",2008
"24510","2230075330","PM25-PRI",0.341928,"ON-ROAD",2008
"24510","2230073290","PM25-PRI",0.0177946,"ON-ROAD",2008
"24510","2230060250","PM25-PRI",0.00416992,"ON-ROAD",2008
"24510","2230073170","PM25-PRI",4.06396e-05,"ON-ROAD",2008
"24510","2230072190","PM25-PRI",1.69981e-05,"ON-ROAD",2008
"24510","2230072170","PM25-PRI",3.023e-05,"ON-ROAD",2008
"24510","2201001290","PM25-PRI",0.866642,"ON-ROAD",2008
"24510","2201001190","PM25-PRI",0.00303868,"ON-ROAD",2008
"24510","2230001310","PM25-PRI",0.000793366,"ON-ROAD",2008
"24510","2201040230","PM25-PRI",0.62115,"ON-ROAD",2008
"24510","2201080230","PM25-PRI",0.0363888,"ON-ROAD",2008
"24510","2230072330","PM25-PRI",0.00687727,"ON-ROAD",2008
"24510","2201040310","PM25-PRI",0.0622881,"ON-ROAD",2008
"24510","2230075290","PM25-PRI",0.425011,"ON-ROAD",2008
"24510","2201070250","PM25-PRI",0.132864,"ON-ROAD",2008
"24510","2230071310","PM25-PRI",0.00336889,"ON-ROAD",2008
"24510","2230072230","PM25-PRI",0.0387473,"ON-ROAD",2008
"24510","2230072250","PM25-PRI",0.00177428,"ON-ROAD",2008
"24510","2230073270","PM25-PRI",1.6194,"ON-ROAD",2008
"24510","2201080290","PM25-PRI",0.0256958,"ON-ROAD",2008
"24510","2230001170","PM25-PRI",2.14632e-06,"ON-ROAD",2008
"24510","2230075250","PM25-PRI",0.000749028,"ON-ROAD",2008
"24510","2201001190","PM25-PRI",0.00240174,"ON-ROAD",2008
"24510","2230060250","PM25-PRI",0.0543915,"ON-ROAD",2008
"24510","2230073270","PM25-PRI",0.0351269,"ON-ROAD",2008
"24510","2230060310","PM25-PRI",0.00748115,"ON-ROAD",2008
"24510","2230072270","PM25-PRI",0.360509,"ON-ROAD",2008
"24510","2201020310","PM25-PRI",0.377301,"ON-ROAD",2008
"24510","2201020270","PM25-PRI",0.707285,"ON-ROAD",2008
"24510","2201001250","PM25-PRI",0.155505,"ON-ROAD",2008
"24510","2230074190","PM25-PRI",0.000388823,"ON-ROAD",2008
"24510","2230071310","PM25-PRI",0.00899481,"ON-ROAD",2008
"24510","2230071250","PM25-PRI",0.0633981,"ON-ROAD",2008
"24510","2201040310","PM25-PRI",0.146701,"ON-ROAD",2008
"24510","2230073170","PM25-PRI",0.00187386,"ON-ROAD",2008
"24510","2230074290","PM25-PRI",3.45069,"ON-ROAD",2008
"24510","2230060250","PM25-PRI",0.00156312,"ON-ROAD",2008
"24510","2230001230","PM25-PRI",0.00340417,"ON-ROAD",2008
"24510","2201040230","PM25-PRI",0.713419,"ON-ROAD",2008
"24510","2230071170","PM25-PRI",0.000630612,"ON-ROAD",2008
"24510","2201040330","PM25-PRI",0.065547,"ON-ROAD",2008
"24510","2201001170","PM25-PRI",0.00113884,"ON-ROAD",2008
"24510","2230001190","PM25-PRI",8.06652e-07,"ON-ROAD",2008
"24510","2230072310","PM25-PRI",0.00380915,"ON-ROAD",2008
"24510","2230074330","PM25-PRI",0.0859027,"ON-ROAD",2008
"24510","2230075230","PM25-PRI",0.956349,"ON-ROAD",2008
"24510","2201080310","PM25-PRI",0.0200476,"ON-ROAD",2008
"24510","2201001170","PM25-PRI",0.00303216,"ON-ROAD",2008
"24510","2201020170","PM25-PRI",0.0015397,"ON-ROAD",2008
"24510","2230071270","PM25-PRI",0.546694,"ON-ROAD",2008
"24510","2230001290","PM25-PRI",0.00246471,"ON-ROAD",2008
"24510","2230075290","PM25-PRI",0.00394734,"ON-ROAD",2008
"24510","2201020250","PM25-PRI",0.172833,"ON-ROAD",2008
"24510","2230001190","PM25-PRI",2.14632e-06,"ON-ROAD",2008
"24510","2201001310","PM25-PRI",0.278949,"ON-ROAD",2008
"24510","2230075270","PM25-PRI",0.761417,"ON-ROAD",2008
"24510","2230075170","PM25-PRI",0.00304313,"ON-ROAD",2008
"24510","2230072330","PM25-PRI",0.0910945,"ON-ROAD",2008
"24510","2201001330","PM25-PRI",0.78155,"ON-ROAD",2008
"24510","2230072170","PM25-PRI",1.6998e-05,"ON-ROAD",2008
"24510","2230071230","PM25-PRI",0.0192684,"ON-ROAD",2008
"24510","2230073310","PM25-PRI",0.00874289,"ON-ROAD",2008
"24510","2201020230","PM25-PRI",1.6208,"ON-ROAD",2008
"24510","2230001270","PM25-PRI",0.103374,"ON-ROAD",2008
"24510","2230075170","PM25-PRI",5.00369e-05,"ON-ROAD",2008
"24510","2230073190","PM25-PRI",0.00186511,"ON-ROAD",2008
"24510","2201001230","PM25-PRI",2.50075,"ON-ROAD",2008
"24510","2201040190","PM25-PRI",0.000679537,"ON-ROAD",2008
"24510","2230072170","PM25-PRI",0.000398828,"ON-ROAD",2008
"24510","2230071290","PM25-PRI",0.018308,"ON-ROAD",2008
"24510","2201080270","PM25-PRI",0.00782944,"ON-ROAD",2008
"24510","2230074330","PM25-PRI",0.0509061,"ON-ROAD",2008
"24510","2230060190","PM25-PRI",0.000419506,"ON-ROAD",2008
"24510","2201040170","PM25-PRI",0.000679178,"ON-ROAD",2008
"24510","2201070190","PM25-PRI",0.000153593,"ON-ROAD",2008
"24510","2201001330","PM25-PRI",0.293543,"ON-ROAD",2008
"24510","2230072290","PM25-PRI",0.00775357,"ON-ROAD",2008
"24510","2201001290","PM25-PRI",1.85667,"ON-ROAD",2008
"24510","2201020290","PM25-PRI",0.979223,"ON-ROAD",2008
"24510","2230071270","PM25-PRI",0.013535,"ON-ROAD",2008
"24510","2230074330","PM25-PRI",1.7211,"ON-ROAD",2008
"24510","2201070230","PM25-PRI",1.63042,"ON-ROAD",2008
"24510","2230060230","PM25-PRI",0.032132,"ON-ROAD",2008
"24510","2201070170","PM25-PRI",0.000153575,"ON-ROAD",2008
"24510","2201070290","PM25-PRI",0.070935,"ON-ROAD",2008
"24510","2201040290","PM25-PRI",0.455771,"ON-ROAD",2008
"24510","2230072270","PM25-PRI",0.0153034,"ON-ROAD",2008
"24510","2201070190","PM25-PRI",6.11184e-05,"ON-ROAD",2008
"24510","2230071170","PM25-PRI",1.56122e-05,"ON-ROAD",2008
"24510","2201070170","PM25-PRI",6.1147e-05,"ON-ROAD",2008
"24510","2230075190","PM25-PRI",0.00254864,"ON-ROAD",2008
"24510","2201040330","PM25-PRI",0.174764,"ON-ROAD",2008
"24510","2201080230","PM25-PRI",0.0977231,"ON-ROAD",2008
"24510","2230073330","PM25-PRI",0.00887563,"ON-ROAD",2008
"24510","2201070270","PM25-PRI",0.0567243,"ON-ROAD",2008
"24510","2230060310","PM25-PRI",0.0975755,"ON-ROAD",2008
"24510","2230073230","PM25-PRI",2.3054,"ON-ROAD",2008
"24510","2201020170","PM25-PRI",0.000577111,"ON-ROAD",2008
"24510","2201080330","PM25-PRI",0.00712173,"ON-ROAD",2008
"24510","2230001250","PM25-PRI",0.000442375,"ON-ROAD",2008
"24510","2201080290","PM25-PRI",0.00482924,"ON-ROAD",2008
"24510","2201020250","PM25-PRI",0.210333,"ON-ROAD",2008
"24510","2201001270","PM25-PRI",3.71447,"ON-ROAD",2008
"24510","2230072190","PM25-PRI",3.023e-05,"ON-ROAD",2008
"24510","2230001270","PM25-PRI",0.00149177,"ON-ROAD",2008
"24510","2230060270","PM25-PRI",0.48799,"ON-ROAD",2008
"24510","2201080310","PM25-PRI",0.00139969,"ON-ROAD",2008
"24510","2230075230","PM25-PRI",0.0157352,"ON-ROAD",2008
"24510","2201001230","PM25-PRI",1.19829,"ON-ROAD",2008
"24510","2230001290","PM25-PRI",0.000926296,"ON-ROAD",2008
"24510","2230072330","PM25-PRI",0.00386703,"ON-ROAD",2008
"24510","2230071170","PM25-PRI",4.1684e-05,"ON-ROAD",2008
"24510","2230060270","PM25-PRI",0.0374145,"ON-ROAD",2008
"24510","2230060230","PM25-PRI",0.0120449,"ON-ROAD",2008
"24510","2230074190","PM25-PRI",0.000230418,"ON-ROAD",2008
"24510","2201040290","PM25-PRI",0.515961,"ON-ROAD",2008
"24510","2230074230","PM25-PRI",0.483988,"ON-ROAD",2008
"24510","2230073170","PM25-PRI",7.22617e-05,"ON-ROAD",2008
"24510","2230071310","PM25-PRI",0.136072,"ON-ROAD",2008
"24510","2201070310","PM25-PRI",0.0141523,"ON-ROAD",2008
"24510","2230074170","PM25-PRI",0.00781482,"ON-ROAD",2008
"24510","2201020250","PM25-PRI",0.0788369,"ON-ROAD",2008
"24510","2201001310","PM25-PRI",0.597611,"ON-ROAD",2008
"24510","2230001250","PM25-PRI",0.0115212,"ON-ROAD",2008
"24510","2270003020","PM25-PRI",3.07569,"NON-ROAD",2008
"24510","2270006015","PM25-PRI",2.36223,"NON-ROAD",2008
"24510","2260004021","PM25-PRI",2.8363,"NON-ROAD",2008
"24510","2282005010","PM25-PRI",2.312,"NON-ROAD",2008
"24510","2265006005","PM25-PRI",0.779108,"NON-ROAD",2008
"24510","2265004025","PM25-PRI",0.00645307,"NON-ROAD",2008
"24510","2265003050","PM25-PRI",0.00108083,"NON-ROAD",2008
"24510","2260004025","PM25-PRI",3.45694,"NON-ROAD",2008
"24510","2265004011","PM25-PRI",0.178537,"NON-ROAD",2008
"24510","2265004041","PM25-PRI",0.00693357,"NON-ROAD",2008
"24510","2270003010","PM25-PRI",0.597507,"NON-ROAD",2008
"24510","2267006035","PM25-PRI",0.000321658,"NON-ROAD",2008
"24510","2265004035","PM25-PRI",0.0411663,"NON-ROAD",2008
"24510","2265003030","PM25-PRI",0.0155772,"NON-ROAD",2008
"24510","2267003070","PM25-PRI",0.0089871,"NON-ROAD",2008
"24510","2267003010","PM25-PRI",0.0200645,"NON-ROAD",2008
"24510","2265006030","PM25-PRI",0.500588,"NON-ROAD",2008
"24510","2260004015","PM25-PRI",0.179868,"NON-ROAD",2008
"24510","2260004035","PM25-PRI",0.811748,"NON-ROAD",2008
"24510","2267006030","PM25-PRI",0.000325363,"NON-ROAD",2008
"24510","2267003020","PM25-PRI",1.91003,"NON-ROAD",2008
"24510","2265004071","PM25-PRI",0.387505,"NON-ROAD",2008
"24510","2265003060","PM25-PRI",0.000848372,"NON-ROAD",2008
"24510","2270004056","PM25-PRI",0.0866494,"NON-ROAD",2008
"24510","2265006025","PM25-PRI",0.200916,"NON-ROAD",2008
"24510","2270004076","PM25-PRI",0.00191127,"NON-ROAD",2008
"24510","2270006005","PM25-PRI",4.56917,"NON-ROAD",2008
"24510","2270003050","PM25-PRI",0.11621,"NON-ROAD",2008
"24510","2268003040","PM25-PRI",8.37567e-05,"NON-ROAD",2008
"24510","2260006010","PM25-PRI",1.51165,"NON-ROAD",2008
"24510","2268006015","PM25-PRI",0.00153831,"NON-ROAD",2008
"24510","2268003030","PM25-PRI",0.000153762,"NON-ROAD",2008
"24510","2282005015","PM25-PRI",0.820862,"NON-ROAD",2008
"24510","2265004016","PM25-PRI",0.0749155,"NON-ROAD",2008
"24510","2260003040","PM25-PRI",0.000796642,"NON-ROAD",2008
"24510","2260006005","PM25-PRI",0.204419,"NON-ROAD",2008
"24510","2265004046","PM25-PRI",0.00820715,"NON-ROAD",2008
"24510","2260004031","PM25-PRI",1.68436,"NON-ROAD",2008
"24510","2268006005","PM25-PRI",0.0209123,"NON-ROAD",2008
"24510","2260006015","PM25-PRI",0.00055714,"NON-ROAD",2008
"24510","2265006010","PM25-PRI",0.305771,"NON-ROAD",2008
"24510","2267006025","PM25-PRI",0.0254166,"NON-ROAD",2008
"24510","2265010010","PM25-PRI",0.00259443,"NON-ROAD",2008
"24510","2268010010","PM25-PRI",0.0017168,"NON-ROAD",2008
"24510","2270004046","PM25-PRI",0.45455,"NON-ROAD",2008
"24510","2260004026","PM25-PRI",1.48192,"NON-ROAD",2008
"24510","2268006010","PM25-PRI",0.00107486,"NON-ROAD",2008
"24510","2282010005","PM25-PRI",0.0608429,"NON-ROAD",2008
"24510","2265004056","PM25-PRI",0.0940177,"NON-ROAD",2008
"24510","2260004036","PM25-PRI",0.313024,"NON-ROAD",2008
"24510","2265003010","PM25-PRI",0.0150928,"NON-ROAD",2008
"24510","2267003030","PM25-PRI",0.014672,"NON-ROAD",2008
"24510","2260006035","PM25-PRI",0.0087665,"NON-ROAD",2008
"24510","2267003050","PM25-PRI",0.00108349,"NON-ROAD",2008
"24510","2265003020","PM25-PRI",0.046894,"NON-ROAD",2008
"24510","2260004020","PM25-PRI",2.4092,"NON-ROAD",2008
"24510","2265004051","PM25-PRI",0.00841321,"NON-ROAD",2008
"24510","2282020010","PM25-PRI",0.00401281,"NON-ROAD",2008
"24510","2267006015","PM25-PRI",0.0204082,"NON-ROAD",2008
"24510","2265003040","PM25-PRI",0.0654471,"NON-ROAD",2008
"24510","2270006025","PM25-PRI",2.90849,"NON-ROAD",2008
"24510","2265004075","PM25-PRI",0.0770822,"NON-ROAD",2008
"24510","2265004066","PM25-PRI",0.0155485,"NON-ROAD",2008
"24510","2270006030","PM25-PRI",0.125289,"NON-ROAD",2008
"24510","2267003040","PM25-PRI",0.00450448,"NON-ROAD",2008
"24510","2265006035","PM25-PRI",0.019666,"NON-ROAD",2008
"24510","2270004066","PM25-PRI",0.531822,"NON-ROAD",2008
"24510","2270003040","PM25-PRI",1.2491,"NON-ROAD",2008
"24510","2265004040","PM25-PRI",0.0952252,"NON-ROAD",2008
"24510","2265004030","PM25-PRI",0.0125521,"NON-ROAD",2008
"24510","2270003070","PM25-PRI",1.58578,"NON-ROAD",2008
"24510","2268006020","PM25-PRI",0.0598842,"NON-ROAD",2008
"24510","2265004036","PM25-PRI",0.0158737,"NON-ROAD",2008
"24510","2265004076","PM25-PRI",0.0157966,"NON-ROAD",2008
"24510","2285006015","PM25-PRI",1.97811e-05,"NON-ROAD",2008
"24510","2265006015","PM25-PRI",0.142838,"NON-ROAD",2008
"24510","2270004071","PM25-PRI",0.0486615,"NON-ROAD",2008
"24510","2260004016","PM25-PRI",0.141151,"NON-ROAD",2008
"24510","2265003070","PM25-PRI",0.00491327,"NON-ROAD",2008
"24510","2270004036","PM25-PRI",0.0117598,"NON-ROAD",2008
"24510","2270006010","PM25-PRI",1.11057,"NON-ROAD",2008
"24510","2260004030","PM25-PRI",2.17321,"NON-ROAD",2008
"24510","2270004031","PM25-PRI",7.86171e-05,"NON-ROAD",2008
"24510","2268003020","PM25-PRI",0.135221,"NON-ROAD",2008
"24510","2270003060","PM25-PRI",6.90541,"NON-ROAD",2008
"24510","2285002015","PM25-PRI",0.182026,"NON-ROAD",2008
"24510","2265004026","PM25-PRI",0.00294141,"NON-ROAD",2008
"24510","2270006035","PM25-PRI",0.103889,"NON-ROAD",2008
"24510","2282020005","PM25-PRI",0.1576,"NON-ROAD",2008
"24510","2265004031","PM25-PRI",0.0629355,"NON-ROAD",2008
"24510","2285004015","PM25-PRI",0.000776083,"NON-ROAD",2008
"24510","2265004015","PM25-PRI",0.0947088,"NON-ROAD",2008
"24510","2265001050","PM25-PRI",0.0497555,"NON-ROAD",2008
"24510","2270003030","PM25-PRI",1.13555,"NON-ROAD",2008
"24510","2260003030","PM25-PRI",0.010115,"NON-ROAD",2008
"24510","2267006005","PM25-PRI",0.0712288,"NON-ROAD",2008
"24510","2270010010","PM25-PRI",0.0343356,"NON-ROAD",2008
"24510","2268003070","PM25-PRI",0.000630629,"NON-ROAD",2008
"24510","2265004055","PM25-PRI",1.28743,"NON-ROAD",2008
"24510","2267004066","PM25-PRI",0.00524216,"NON-ROAD",2008
"24510","2268003060","PM25-PRI",0.00044427,"NON-ROAD",2008
"24510","2265004010","PM25-PRI",1.08811,"NON-ROAD",2008
"24510","2260004071","PM25-PRI",0.000580364,"NON-ROAD",2008
"24510","2267006010","PM25-PRI",0.0167758,"NON-ROAD",2008
